OBJECTID,Vision_PID,GISID,F10D_ID,Map,Block,Lot,St_Num,Street,Location,Land_Val,Build_Val,Total_Val,Zone,Room_Cnt,Build_SF,Sale_Price,Sale_Date,Year_Built,Land_Area,Build_Styl,Bath_Cnt,Exempt_Val,Bed_Cnt,Tax_Total,LU_CODE,LU_DESC4
6553,5972,59-80,1059080000,     59,     80,,8,FIRST ST,8 FIRST ST,644400,462700,1107100,CR,11,3385,384000,36952,2003,15682,Colonial,4.5,0,5,1107100,1091,MULTI HSES SFR
6554,5973,59-81,1059081000,     59,     81,,20,NINTH & 0 COLE RD,20 NINTH & 0 COLE RD,9100,0,9100,CR,,0,0,36907,0,30492,Vacant Land,,0,,9100,9100,CHARI/BENO  MDL-00
6555,5974,59-82,1059082000,     59,     82,,4,FIRST ST,4-6 FIRST ST,637200,300300,937500,CR,6,2318,889000,42153,1989,18731,Colonial,2.5,0,3,937500,1091,MULTI HSES SFR
6556,5975,59-83,1059083000,     59,     83,,38,LESTER B ORCUTT BLVD,38 LESTER B ORCUTT BLVD,560200,0,560200,CR,,0,0,42530,0,69696,Vacant Land,,0,,560200,1300,RES ACLNDV  MDL-00
6557,5976,59-84,1059084000,     59,     84,,34,LESTER B ORCUTT BLVD,34 LESTER B ORCUTT BLVD,723500,173700,897200,CR,5,1696,0,40455,1972,40511,Colonial,2,0,4,897200,1010,SINGLE FAM  MDL-01
6558,5977,59-84-1,1059084001,     59,     84,      1,36,LESTER B ORCUTT BLVD,36 LESTER B ORCUTT BLVD,640300,0,640300,CR,,0,0,36571,0,30492,Vacant Land,,0,,640300,1300,RES ACLNDV  MDL-00
6559,5978,59-85,1059085000,     59,     85,,32,LESTER B ORCUTT BLVD,32 LESTER B ORCUTT BLVD,447900,145700,593600,CR,7,1814,590000,41411,1900,15246,Conventional,2.5,0,3,593600,1010,SINGLE FAM  MDL-01
6560,121669,59-85-1,1059085001,     59,     85,      1,5,EVANS RD,5 EVANS RD,275600,73400,349000,LR,5,572,602000,41222,1986,4792,Conventional,,0,1,349000,1010,SINGLE FAM  MDL-01
6561,5979,59-86,1059086000,     59,     86,,10,EVANS RD,10 EVANS RD,1455500,1410000,2865500,CR,,34730,0,,1880,566280,Dormitory,,0,,2865500,9100,CHARI/BENO  MDL-00
6562,5980,59-88,1059088000,     59,     88,,4,EVANS RD,4 EVANS RD,690700,287100,977800,CR,6,2553,0,37033,1989,41382,Cape,3,0,3,977800,1010,SINGLE FAM  MDL-01
6563,5981,59-89,1059089000,     59,     89,,2,EVANS RD,2 EVANS RD,413900,120800,534700,CR,5,1663,0,36903,1940,7080,Cape,2,0,3,534700,1010,SINGLE FAM  MDL-01
6564,5982,59-90,1059090000,     59,     90,,30,LESTER B ORCUTT BLVD,30 LESTER B ORCUTT BLVD,456100,517000,973100,CR,7,3738,379000,35090,1880,11454,Antique,3.5,0,4,973100,1010,SINGLE FAM  MDL-01
6565,5983,59-91,1059091000,     59,     91,,28,LESTER B ORCUTT BLVD,28 LESTER B ORCUTT BLVD,493300,634000,1127300,CR,15,4162,1200000,38917,1900,23958,Conventional,5.5,0,7,1127300,1010,SINGLE FAM  MDL-01
6566,5984,59-92,1059092000,     59,     92,,5,SANDY LN,5 SANDY LN,643400,164000,807400,CR,6,1908,0,41988,1920,32234,Cape,2.5,0,3,807400,1010,SINGLE FAM  MDL-01
6567,5985,59-93,1059093000,     59,     93,,7,SANDY LN,7 SANDY LN,11800,0,11800,CR,,0,0,41988,0,28750,Vacant Land,,0,,11800,1320,RES ACLNUD  MDL-00
6568,5986,59-94,1059094000,     59,     94,,6,SANDY LN,6 SANDY LN,450400,444800,895200,CR,9,2550,736500,42675,2018,18295,Conventional,4.5,0,5,895200,1010,SINGLE FAM  MDL-01
6569,5987,59-95,1059095000,     59,     95,,26,LESTER B ORCUTT BLVD,26 LESTER B ORCUTT BLVD,475500,262400,737900,CR,11,2705,420000,38945,1900,18295,Conventional,2,0,6,737900,1010,SINGLE FAM  MDL-01
6570,5988,59-96,1059096000,     59,     96,,24,LESTER B ORCUTT BLVD,24 LESTER B ORCUTT BLVD,364700,205600,570300,CR,10,2604,600000,37083,1870,6098,Cape,1.5,20000,5,550300,1010,SINGLE FAM  MDL-01
6571,5990,59-97,1059097000,     59,     97,,136,MILE STRETCH RD,136 MILE STRETCH RD,0,4000,4000,CR,,60,0,,1960,0,Telephone Bldg,,0,,4000,4300,TEL X STA
6572,5989,59-97,1059097000,     59,     97,,22,LESTER B ORCUTT BLVD,22 LESTER B ORCUTT BLVD,536400,312000,848400,CR,13,3144,600000,36832,1850,32670,Antique,4,0,4,848400,1010,SINGLE FAM  MDL-01
6573,5991,59-98,1059098000,     59,     98,,128,MILE STRETCH RD,128 MILE STRETCH RD,465300,119600,584900,CR,6,2507,0,42627,1793,22651,Conventional,2,20000,3,564900,1010,SINGLE FAM  MDL-01
6574,5992,59-99,1059099000,     59,     99,,124,MILE STRETCH RD,124 MILE STRETCH RD,664900,267900,932800,CR,9,2826,0,39135,1860,26136,Antique,3,0,4,932800,1010,SINGLE FAM  MDL-01
6575,5993,59-100,1059100000,     59,    100,,126,MILE STRETCH RD,126 MILE STRETCH RD,687000,131800,818800,CR,7,1809,0,37617,1950,39640,Ranch,2,0,4,818800,1010,SINGLE FAM  MDL-01
6576,5994,59-101,1059101000,     59,    101,,122,MILE STRETCH RD,122 MILE STRETCH RD,672300,437600,1109900,CR,9,2573,1650000,43224,1888,64904,Conventional,3,0,3,1109900,1010,SINGLE FAM  MDL-01
6577,5995,59-102,1059102000,     59,    102,,120,MILE STRETCH RD,120 MILE STRETCH RD,768600,280100,1048700,CR,9,2329,0,35446,1912,121968,Conventional,,0,4,1048700,1010,SINGLE FAM  MDL-01
6578,5996,59-103,1059103000,     59,    103,,118,MILE STRETCH RD,118 MILE STRETCH RD,441600,63700,505300,CR,5,992,129000,34173,1880,9583,Conventional,1.5,20000,3,485300,1010,SINGLE FAM  MDL-01
6579,5997,59-104,1059104000,     59,    104,,116,MILE STRETCH RD,116 MILE STRETCH RD,385000,101700,486700,CR,8,1821,0,42124,1860,6098,Conventional,1,0,5,486700,1010,SINGLE FAM  MDL-01
6580,5998,59-105,1059105000,     59,    105,,114,MILE STRETCH RD,114 MILE STRETCH RD,609600,137000,746600,CR,7,3430,0,42158,1913,19602,2 Unit,2,0,3,746600,1040,TWO FAMILY  MDL-03
6581,5999,59-106,1059106000,     59,    106,,5,ELPHIS ST,5 ELPHIS ST,700200,378600,1078800,CR,7,3974,0,26543,1880,23087,Conventional,3,20000,5,1058800,1010,SINGLE FAM  MDL-01
6582,6000,59-107,1059107000,     59,    107,,0,BEACH HOUSE LN,BEACH HOUSE LN,847300,8400,855700,CR,,0,0,23629,0,235224,,,0,,855700,9035,TOWN-PROP  MDL-00
6583,6001,59-108,1059108000,     59,    108,,10,ELPHIS ST,10 ELPHIS ST,760200,134000,894200,CR,6,1124,0,40276,1973,30492,Ranch,2.5,0,4,894200,1010,SINGLE FAM  MDL-01
6584,6002,59-110,1059110000,     59,    110,,1,SLYES HILL,1 SLYES HILL,650900,291700,942600,CR,7,2016,0,42062,1875,39640,Conventional,2.5,0,3,942600,1091,MULTI HSES SFR
6585,6003,59-111,1059111000,     59,    111,,8,ELPHIS ST,8 ELPHIS ST,550400,103100,653500,CR,7,1635,300000,43245,1875,11975,Conventional,2,0,4,653500,1010,SINGLE FAM  MDL-01
6586,6004,59-112,1059112000,     59,    112,,1,BEACH HOUSE LN,1 BEACH HOUSE LN,480200,0,480200,CR,,0,0,42062,0,30492,Vacant Land,,0,,480200,1300,RES ACLNDV  MDL-00
6587,5802,59-113,1059113000,     59,    113,,6,LESTER B ORCUTT BLVD,6-8 LESTER B ORCUTT BLVD,651500,376300,1027800,W1,6,1860,0,36637,1928,16553,Res Apt,4,0,5,1027800,0111,APT 4-UNIT
6588,5803,59-114,1059114000,     59,    114,,18,YATES ST,18 YATES ST,426200,135300,561500,W3,,2130,630745,39723,1950,8276,Office Bldg,,0,,561500,3400,OFFICE BLD  MDL-94
6589,5804,59-115,1059115000,     59,    115,,17,YATES ST,17 YATES ST,747400,230200,977600,W1,,1824,0,31530,1934,52708,Clubs/Lodges,,0,,977600,0384,MARINAS
6590,5805,59-116,1059116000,     59,    116,,20,YATES ST,20 YATES ST,659000,290100,949100,W1,5,2750,0,35828,1948,17424,Conventional,2,20000,4,929100,1091,MULTI HSES SFR
6591,5806,59-117,1059117000,     59,    117,,0,LESTER B ORCUTT BLVD,0 LESTER B ORCUTT BLVD,7800,0,7800,W1,,0,0,,0,5227,Vacant Land,,0,,7800,9035,TOWN-PROP  MDL-00
6592,5807,59-118,1059118000,     59,    118,,1,LESTER B ORCUTT BLVD,1 LESTER B ORCUTT BLVD,513300,348400,861700,W1,12,4328,0,38127,1984,10997,3 Unit,5,0,5,861700,013M,PRI RES  MDL-03
6593,5808,59-119,1059119000,     59,    119,,3,LESTER B ORCUTT BLVD,3 LESTER B ORCUTT BLVD,558600,116600,675200,W1,,3209,0,30725,1930,13504,Store,,0,,675200,3220,STORE/SHOP  MDL-94
6594,5809,59-120,1059120000,     59,    120,,5,LESTER B ORCUTT BLVD,5 LESTER B ORCUTT BLVD,544900,204200,749100,W1,,3934,350000,36203,1860,10019,Stores/Apt Com,,0,,749100,3222,COMM BLDG  MDL-94
6595,6005,60-1,1060001000,     60,      1,,16,OCEAN AVE,16 OCEAN AVE,905600,144100,1049700,CR,7,1522,0,33438,1892,13068,Conventional,2,0,3,1049700,1010,SINGLE FAM  MDL-01
6596,6006,60-2,1060002000,     60,      2,,14,OCEAN AVE & 18 THIRD ST,14 OCEAN AVE & 18 THIRD ST,928900,316300,1245200,CR,7,2128,2000000,43160,1910,14811,Conventional,1.5,0,4,1245200,1091,MULTI HSES SFR
6597,6007,60-4,1060004000,     60,      4,,16,THIRD ST,16 THIRD ST,695500,473500,1169000,CR,5,2257,0,41848,2017,24394,Modern/Contemp,,20000,2,1149000,1010,SINGLE FAM  MDL-01
6598,6009,60-6,1060006000,     60,      6,,15,FOURTH ST,15 FOURTH ST,517800,126700,644500,CR,6,1712,0,39304,1945,4356,Conventional,1.5,0,3,644500,1010,SINGLE FAM  MDL-01
6599,6010,60-7,1060007000,     60,      7,,17,FOURTH ST,17 FOURTH ST,459300,47900,507200,CR,4,652,0,31544,1950,6098,Camp,1,0,2,507200,1010,SINGLE FAM  MDL-01
6600,6011,60-8,1060008000,     60,      8,,19,FOURTH ST,19 FOURTH ST,669800,214400,884200,CR,9,2999,475000,36004,1880,10019,2 Unit,3.5,0,6,884200,1040,TWO FAMILY  MDL-03
6601,6012,60-9,1060009000,     60,      9,,11,FOURTH ST,11 FOURTH ST,521500,106200,627700,CR,7,1284,265000,32646,1910,24394,Conventional,1.5,0,2,627700,1010,SINGLE FAM  MDL-01
6602,6013,60-10,1060010000,     60,     10,,10,THIRD ST,10 THIRD ST,405300,149100,554400,CR,5,1346,0,35132,1996,6098,Modern/Contemp,1,0,2,554400,1010,SINGLE FAM  MDL-01
6603,6014,60-11,1060011000,     60,     11,,8,THIRD ST,8 THIRD ST,405300,133100,538400,CR,8,1344,0,35132,1956,6098,Ranch,2,26000,4,512400,1011,SF (W/ APT)  MDL-01
6604,6015,60-12,1060012000,     60,     12,,6,THIRD ST,6 THIRD ST,391200,0,391200,CR,,0,0,35132,0,12197,Vacant Land,,0,,391200,1300,RES ACLNDV  MDL-00
6605,6016,60-14,1060014000,     60,     14,,1,FOURTH ST,1 FOURTH ST,436700,225300,662000,CR,8,2644,0,38560,1965,9148,Cape,3,0,5,662000,1010,SINGLE FAM  MDL-01
6606,6017,60-15,1060015000,     60,     15,,3,FOURTH ST,3 FOURTH ST,431800,94200,526000,CR,5,1544,615000,39511,1929,15246,Conventional,2.5,0,2,526000,1010,SINGLE FAM  MDL-01
6607,6018,60-15-1,1060015001,     60,     15,      1,4,THIRD ST,4 THIRD ST,436700,280800,717500,CR,9,2317,740000,37438,1989,9148,Cape,2,0,3,717500,1010,SINGLE FAM  MDL-01
6608,6019,60-16,1060016000,     60,     16,,5,FOURTH ST,5 FOURTH ST,424600,214100,638700,CR,8,2184,550000,42885,1984,8100,Colonial,3,0,4,638700,1010,SINGLE FAM  MDL-01
6609,6020,60-16-1,1060016001,     60,     16,      1,7,FOURTH ST,7 FOURTH ST,366900,0,366900,CR,,0,0,41778,0,8712,Vacant Land,,0,,366900,1300,RES ACLNDV  MDL-00
6610,6021,60-17,1060017000,     60,     17,,9,FOURTH ST,9 FOURTH ST,460200,167800,628000,CR,6,1750,0,31184,1984,12197,Modern/Contemp,2.5,0,3,628000,1010,SINGLE FAM  MDL-01
6611,6022,60-18,1060018000,     60,     18,,30,OCEAN AVE,30 OCEAN AVE,829600,261100,1090700,CR,8,2682,1095000,41129,1900,8276,Colonial,3.5,0,5,1090700,1011,SF (W/ APT)  MDL-01
6612,6023,60-19,1060019000,     60,     19,,28,OCEAN AVE,28 OCEAN AVE,727100,114700,841800,CR,7,1135,390000,35702,1910,4792,Conventional,1.5,0,3,841800,1010,SINGLE FAM  MDL-01
6613,6024,60-20,1060020000,     60,     20,,26,OCEAN AVE,26 OCEAN AVE,727100,131600,858700,CR,6,1414,0,34236,1900,4792,Conventional,2,0,3,858700,1010,SINGLE FAM  MDL-01
6614,6025,60-21,1060021000,     60,     21,,24,OCEAN AVE,24 OCEAN AVE,847600,179000,1026600,CR,9,2595,0,41080,1910,9091,Conventional,2.5,0,5,1026600,1010,SINGLE FAM  MDL-01
6615,6026,60-22,1060022000,     60,     22,,5,SIXTH ST,5 SIXTH ST,582900,412200,995100,CR,8,3142,190000,35345,2002,12197,Modern/Contemp,3.5,0,4,995100,1010,SINGLE FAM  MDL-01
6616,6027,60-23,1060023000,     60,     23,,6,SIXTH ST,6 SIXTH ST,547200,0,547200,CR,,0,900000,42558,0,20473,Vacant Land,,0,,547200,1300,RES ACLNDV  MDL-00
6617,6028,60-24,1060024000,     60,     24,,22,OCEAN AVE,22 OCEAN AVE,932800,195000,1127800,CR,6,1741,0,30165,1908,15246,Conventional,1.5,20000,3,1107800,1010,SINGLE FAM  MDL-01
6618,6029,60-25,1060025000,     60,     25,,20,OCEAN AVE,20 OCEAN AVE,939600,378500,1318100,CR,11,3263,465000,35354,1850,15682,Conventional,2.5,26000,3,1292100,1010,SINGLE FAM  MDL-01
6619,6030,60-25-1,1060025001,     60,     25,      1,6,FIFTH ST,6 FIFTH ST,650300,370800,1021100,CR,7,2469,580000,42558,1989,20909,Colonial,3.5,0,4,1021100,1010,SINGLE FAM  MDL-01
6620,6031,60-26,1060026000,     60,     26,,3,FIFTH ST,3 FIFTH ST,442500,437200,879700,CR,8,2658,0,29892,1999,13068,Colonial,3.5,26000,4,853700,1010,SINGLE FAM  MDL-01
6621,6032,60-26-1,1060026001,     60,     26,      1,9,SEVENTH ST,9 SEVENTH ST,465700,384400,850100,CR,10,2900,269500,36180,1959,13068,Modern/Contemp,,0,5,850100,1091,MULTI HSES SFR
6622,6033,60-27,1060027000,     60,     27,,5,FIFTH ST,5 FIFTH ST,442500,232200,674700,CR,7,2328,0,41404,1982,13068,Colonial,3.5,0,4,674700,1010,SINGLE FAM  MDL-01
6623,6034,60-28,1060028000,     60,     28,,9,FIFTH ST,9 FIFTH ST,682200,88400,770600,CR,6,1282,800000,41368,1903,14976,Cottage,2,0,3,770600,1010,SINGLE FAM  MDL-01
6624,6035,60-29,1060029000,     60,     29,,18,OCEAN AVE,18 OCEAN AVE,1041700,579100,1620800,CR,9,4095,0,42355,1900,31799,Conventional,4.5,0,4,1620800,1010,SINGLE FAM  MDL-01
6625,6036,60-30,1060030000,     60,     30,,20,FOURTH ST,20 FOURTH ST,639600,286300,925900,CR,7,2332,970000,39237,1948,15246,Conventional,,0,4,925900,1010,SINGLE FAM  MDL-01
6626,6037,60-30-1,1060030001,     60,     30,      1,7,FIFTH ST,7 FIFTH ST,565600,190900,756500,CR,6,2115,570000,40086,1982,10019,Cape,2.5,0,3,756500,1010,SINGLE FAM  MDL-01
6627,6038,60-31,1060031000,     60,     31,,16,FOURTH ST,16 FOURTH ST,409300,117400,526700,CR,5,1232,0,34870,1960,6534,Colonial,1.5,0,2,526700,1010,SINGLE FAM  MDL-01
6628,6039,60-32,1060032000,     60,     32,,14,FOURTH ST,14 FOURTH ST,368400,115100,483500,CR,5,1256,402500,37515,1959,6534,Ranch,2,20000,3,463500,1010,SINGLE FAM  MDL-01
6629,6040,60-33,1060033000,     60,     33,,12,FOURTH ST,12 FOURTH ST,431600,251500,683100,CR,8,3382,0,39829,1924,8712,Colonial,4,0,3,683100,1010,SINGLE FAM  MDL-01
6630,6041,60-34,1060034000,     60,     34,,8,FOURTH ST,8-10 FOURTH ST,494300,146000,640300,CR,6,1550,596000,41705,1924,17425,Cape,1.5,0,3,640300,1091,MULTI HSES SFR
6631,6042,60-35,1060035000,     60,     35,,6,FOURTH ST,6 FOURTH ST,388400,164500,552900,CR,7,1946,0,28048,1940,8712,Cape,2,0,3,552900,1010,SINGLE FAM  MDL-01
6632,6043,60-36,1060036000,     60,     36,,4,FOURTH ST,4 FOURTH ST,503100,355600,858700,CR,11,3748,995000,39339,1948,18731,2 Unit,3,0,5,858700,1040,TWO FAMILY  MDL-03
6633,6044,60-37,1060037000,     60,     37,,2,FOURTH ST,2 FOURTH ST,436700,145900,582600,CR,10,2268,0,38975,1930,9148,2 Unit,3,0,5,582600,1040,TWO FAMILY  MDL-03
6634,6045,60-38,1060038000,     60,     38,,4,FIFTH ST,4 FIFTH ST,454500,257600,712100,CR,7,2691,637500,38658,1972,15000,Cape,3.5,0,4,712100,1010,SINGLE FAM  MDL-01
6635,6046,60-38-1,1060038001,     60,     38,      1,15,SEVENTH ST,15 SEVENTH ST,455700,218400,674100,CR,6,2436,714400,38889,1972,15246,Cape,2.5,20000,4,654100,1010,SINGLE FAM  MDL-01
6636,6047,60-38-2,1060038002,     60,     38,      2,11,SEVENTH ST,11 SEVENTH ST,489600,184400,674000,CR,6,1372,787000,39680,1970,16750,Raised Ranch,2,0,4,674000,1010,SINGLE FAM  MDL-01
6637,6048,60-39,1060039000,     60,     39,,23,SEVENTH ST,23 SEVENTH ST,473000,116500,589500,CR,5,1215,700000,42656,1920,3049,Camp,3,0,3,589500,1010,SINGLE FAM  MDL-01
6638,6049,60-40,1060040000,     60,     40,,25,SEVENTH ST,25 SEVENTH ST,539500,63200,602700,CR,4,813,0,42387,1920,3485,Ranch,1,0,2,602700,1010,SINGLE FAM  MDL-01
6639,6050,60-41,1060041000,     60,     41,,34,OCEAN AVE,34 OCEAN AVE,849100,385900,1235000,CR,1,2811,350000,35660,1907,9148,Colonial,3.5,0,5,1235000,1010,SINGLE FAM  MDL-01
6640,6051,60-42,1060042000,     60,     42,,26,SEVENTH ST,26 SEVENTH ST,769800,104100,873900,CR,7,1513,0,35685,1950,13068,Cottage,1.5,0,4,873900,1010,SINGLE FAM  MDL-01
6641,6052,60-43,1060043000,     60,     43,,46,OCEAN AVE,46 OCEAN AVE,828100,100500,928600,CR,7,1746,975000,43145,1903,8250,Camp,2,0,4,928600,1010,SINGLE FAM  MDL-01
6642,6053,60-44,1060044000,     60,     44,,44,OCEAN AVE,44 OCEAN AVE,773500,234800,1008300,CR,9,2352,1095000,42122,1907,5227,Modern/Contemp,3,0,3,1008300,1010,SINGLE FAM  MDL-01
6643,6054,60-45,1060045000,     60,     45,,42,OCEAN AVE,42 OCEAN AVE,809700,175500,985200,CR,8,2288,1000000,41271,1914,7405,Conventional,2.5,0,5,985200,1010,SINGLE FAM  MDL-01
6644,6055,60-46,1060046000,     60,     46,,36,OCEAN AVE,36 OCEAN AVE,889100,1092300,1981400,CR,7,2848,0,42810,2015,11761,Custom,4.5,0,3,1981400,1010,SINGLE FAM  MDL-01
6645,6057,60-47,1060047000,     60,     47,,38,OCEAN AVE,38 OCEAN AVE,1048900,776700,1825600,CR,10,3600,1900000,38231,1900,8712,Custom,4,0,5,1825600,1010,SINGLE FAM  MDL-01
6646,6058,60-48,1060048000,     60,     48,,1,BAY ST,1 BAY ST,742700,564700,1307400,CR,9,3851,935000,41796,1948,10454,Conventional,,0,6,1307400,1011,SF (W/ APT)  MDL-01
6647,6059,60-49,1060049000,     60,     49,,20,SEVENTH ST,20 SEVENTH ST,1003200,100100,1103300,CR,4,1036,1300000,39036,1949,21780,Cottage,1,0,3,1103300,1010,SINGLE FAM  MDL-01
6648,6060,60-50,1060050000,     60,     50,,18,SEVENTH ST,18 SEVENTH ST,961100,65300,1026400,CR,5,775,860000,42016,1960,17424,Ranch,1,0,3,1026400,1010,SINGLE FAM  MDL-01
6649,6061,60-51,1060051000,     60,     51,,16,SEVENTH ST,16 SEVENTH ST,781400,310000,1091400,CR,11,2720,1100000,40722,1980,10019,Modern/Contemp,4.5,0,5,1091400,1010,SINGLE FAM  MDL-01
6650,6062,60-52,1060052000,     60,     52,,14,SEVENTH ST,14 SEVENTH ST,956100,960400,1916500,CR,9,2683,975000,40456,2011,16988,Custom,5.5,0,5,1916500,1010,SINGLE FAM  MDL-01
6651,6063,60-53,1060053000,     60,     53,,12,SEVENTH ST,12 SEVENTH ST,1043100,177000,1220100,CR,6,1548,0,42146,1953,34179,Ranch,2,0,2,1220100,1010,SINGLE FAM  MDL-01
6652,6064,60-54,1060054000,     60,     54,,10,SEVENTH ST,10 SEVENTH ST,446500,154900,601400,CR,6,1080,392000,40814,1972,10019,Raised Ranch,2,0,3,601400,1010,SINGLE FAM  MDL-01
6653,6065,60-54-1,1060054001,     60,     54,      1,8,SEVENTH ST,8 SEVENTH ST,692400,325700,1018100,CR,7,3451,480000,34901,1975,23958,Conventional,2,0,2,1018100,1010,SINGLE FAM  MDL-01
6654,6066,60-55,1060055000,     60,     55,,6,SEVENTH ST,6 SEVENTH ST,715500,508900,1224400,CR,10,3545,605000,37349,2004,34038,Colonial,4,0,5,1224400,1010,SINGLE FAM  MDL-01
6655,6067,60-63,1060063000,     60,     63,,60,OCEAN AVE,60 OCEAN AVE,11200,0,11200,CR,,0,170000,35275,0,131987,Vacant Land,,0,,11200,9100,CHARI/BENO  MDL-00
6656,6068,61-1,1061001000,     61,      1,,106,MILE STRETCH RD,106 MILE STRETCH RD,925700,64500,990200,CR,5,1010,0,29271,1942,63162,Camp,2,0,3,990200,1012,OCN FT  MDL-01
6657,6069,61-1-1,1061001001,     61,      1,      1,104,MILE STRETCH RD,104 MILE STRETCH RD,956900,321700,1278600,CR,6,3624,0,40784,1980,44867,Modern/Contemp,3,0,4,1278600,1012,OCN FT  MDL-01
6658,6070,61-2,1061002000,     61,      2,,102,MILE STRETCH RD,102 MILE STRETCH RD,1001900,224900,1226800,CR,8,2846,0,37449,1983,40075,Modern/Contemp,2.5,26000,4,1200800,1012,OCN FT  MDL-01
6659,6071,61-3,1061003000,     61,      3,,100,MILE STRETCH RD,100 MILE STRETCH RD,1042800,293500,1336300,CR,8,3412,595000,35978,1965,33106,Conventional,3,32000,4,1304300,1012,OCN FT  MDL-01
6660,6072,61-4,1061004000,     61,      4,,98,MILE STRETCH RD,98 MILE STRETCH RD,1053500,649200,1702700,CR,12,6636,325000,34627,1998,39193,Colonial,5,0,8,1702700,1091,MULTI HSES SFR
6661,6073,61-4-1,1061004001,     61,      4,      1,97,MILE STRETCH RD,97 MILE STRETCH RD,8800,0,8800,CR,,0,0,34696,0,19166,Vacant Land,,0,,8800,9000,US GOVT  MDL-00
6662,6074,61-5,1061005000,     61,      5,,96,MILE STRETCH RD,96 MILE STRETCH RD,995000,112200,1107200,CR,5,1206,0,42845,1860,35284,Conventional,2,0,3,1107200,1011,SF (W/ APT)  MDL-01
6663,6075,61-6,1061006000,     61,      6,,94,MILE STRETCH RD,94 MILE STRETCH RD,972000,120200,1092200,CR,8,1114,0,37347,1957,26572,Raised Ranch,2,0,5,1092200,1011,SF (W/ APT)  MDL-01
6664,6076,61-6-1,1061006001,     61,      6,      1,93,MILE STRETCH RD,93 MILE STRETCH RD,11800,0,11800,CR,,0,0,37347,0,34848,Vacant Land,,0,,11800,1320,RES ACLNUD  MDL-00
6665,6077,61-7,1061007000,     61,      7,,92,MILE STRETCH RD,92 MILE STRETCH RD,1052900,367200,1420100,CR,6,2806,2500000,42643,1999,38768,Modern/Contemp,3,0,2,1420100,1011,SF (W/ APT)  MDL-01
6666,6078,61-7-1,1061007001,     61,      7,      1,91,MILE STRETCH RD,91 MILE STRETCH RD,11500,0,11500,CR,,0,2500000,42643,0,20909,Vacant Land,,0,,11500,1320,RES ACLNUD  MDL-00
6667,6079,61-8,1061008000,     61,      8,,90,MILE STRETCH RD,90 MILE STRETCH RD,1052300,333700,1386000,CR,2,400,1,32871,1965,37027,Camp,1,0,1,1386000,1091,MULTI HSES SFR
6668,6080,61-8-1,1061008001,     61,      8,      1,89,MILE STRETCH RD,89 MILE STRETCH RD,11500,0,11500,CR,,0,1,32871,0,20909,Vacant Land,,0,,11500,1320,RES ACLNUD  MDL-00
6669,6081,61-9,1061009000,     61,      9,,88,MILE STRETCH RD,88 MILE STRETCH RD,1040600,165000,1205600,CR,8,1812,1380000,43104,1933,31363,Colonial,2,0,4,1205600,1012,OCN FT  MDL-01
6670,6082,61-10,1061010000,     61,     10,,86,MILE STRETCH RD,86 MILE STRETCH RD,913000,45300,958300,CR,5,824,0,43234,1920,17424,Cottage,1,0,4,958300,1012,OCN FT  MDL-01
6671,6083,61-11,1061011000,     61,     11,,84,MILE STRETCH RD,84 MILE STRETCH RD,1014300,596200,1610500,CR,7,2652,1850000,40259,1981,24394,Modern/Contemp,3.5,0,3,1610500,1012,OCN FT  MDL-01
6672,6084,61-11-1,1061011001,     61,     11,      1,80,MILE STRETCH RD,80-82 MILE STRETCH RD,987900,138200,1126100,CR,5,1056,0,37925,1930,19603,Conventional,1,0,3,1126100,1091,MULTI HSES SFR
6673,6085,61-12,1061012000,     61,     12,,76,MILE STRETCH RD,76-78 MILE STRETCH RD,956100,320300,1276400,CR,6,2132,0,38460,1948,16989,Conventional,3.5,0,3,1276400,1091,MULTI HSES SFR
6674,6086,61-13,1061013000,     61,     13,,74,MILE STRETCH RD,74 MILE STRETCH RD,889100,180400,1069500,CR,10,1826,0,38708,1920,11761,Conventional,3,0,5,1069500,1012,OCN FT  MDL-01
6675,6087,61-14,1061014000,     61,     14,,72,MILE STRETCH RD,72 MILE STRETCH RD,762900,49900,812800,CR,4,704,0,30826,1930,6970,Camp,1,0,2,812800,1012,OCN FT  MDL-01
6676,6088,61-15,1061015000,     61,     15,,70,MILE STRETCH RD,70 MILE STRETCH RD,961100,737000,1698100,CR,7,3984,330000,34982,1997,17424,Modern/Contemp,2.5,0,3,1698100,1012,OCN FT  MDL-01
6677,6089,61-16,1061016000,     61,     16,,68,MILE STRETCH RD,68 MILE STRETCH RD,778000,440300,1218300,CR,6,2148,960000,37560,2008,7841,Modern/Contemp,2,0,3,1218300,1012,OCN FT  MDL-01
6678,6090,61-17,1061017000,     61,     17,,66,MILE STRETCH RD,66 MILE STRETCH RD,839100,262500,1101600,CR,7,2810,500000,37483,1969,8712,Modern/Contemp,4,0,3,1101600,1012,OCN FT  MDL-01
6679,6091,61-17-1,1061017001,     61,     17,      1,64,MILE STRETCH RD,64 MILE STRETCH RD,917200,125900,1043100,CR,5,1350,0,42237,1978,13939,Modern/Contemp,2.5,0,4,1043100,1012,OCN FT  MDL-01
6680,6092,61-18,1061018000,     61,     18,,60,MILE STRETCH RD,60 MILE STRETCH RD,773500,430500,1204000,CR,7,3261,76000,36257,2000,5227,Colonial,4,0,3,1204000,1012,OCN FT  MDL-01
